poliza;sexo;sri;gdi;sin;ant_comp;ant_perm;edad;ant_veh
1434319;F;No Urbana;NO;4;3;2;74;2006
1434973;M;No Urbana;NO;3;3;0;67;1998
1434967;M;No Urbana;NO;1;2;15;44;2008
1434215;M;Urbana;NO;5;1;6;45;2008
80174642;M;No Urbana;NO;3;3;1;65;1999
80175326;M;Urbana;NO;1;3;14;44;2008
1432595;M;No Urbana;NO;1;5;12;20;2007
1433456;F;Urbana;NO;4;1;14;59;2000
80175457;F;No Urbana;NO;4;3;11;47;1999
80174483;F;No Urbana;NO;0;1;7;59;2000
80174272;F;Urbana;NO;4;1;9;84;1998
80174228;M;Urbana;NO;3;2;12;64;1998
80174120;F;Urbana;NO;0;2;8;47;1999
80173861;M;Urbana;NO;4;2;12;36;2008
80172196;F;Urbana;NO;2;0;12;47;1999
80173055;F;No Urbana;NO;2;4;6;59;2000
80172370;M;Urbana;NO;5;2;6;64;1998
80174246;M;No Urbana;NO;2;4;11;44;2008
1431205;M;No Urbana;NO;1;0;0;20;2007
80174063;M;No Urbana;NO;4;0;10;86;2015
80173288;F;Urbana;NO;2;1;15;63;2008
80172304;M;No Urbana;NO;2;1;0;46;1998
80172415;F;No Urbana;NO;4;3;8;84;1998
80173603;M;Urbana;NO;1;1;14;80;2006
80173279;M;No Urbana;NO;1;0;2;65;1999
80173578;M;No Urbana;NO;2;2;11;66;1981
1434111;M;No Urbana;NO;1;2;11;82;1997
1435196;M;Urbana;NO;1;2;7;60;2003
80174545;M;No Urbana;NO;3;2;2;45;2005
80175604;M;No Urbana;NO;1;2;14;60;2003
80174352;M;Urbana;NO;4;3;6;60;2003
80174873;M;Urbana;NO;0;2;7;82;1997
80173285;M;Urbana;NO;0;5;4;45;2005
80173755;M;No Urbana;NO;1;4;9;82;1997
80173490;M;Urbana;NO;3;1;1;59;1987
1434383;M;No Urbana;NO;0;1;8;49;2007
80172448;M;Urbana;NO;5;5;8;69;2008
1433730;M;No Urbana;NO;0;1;14;63;2007
1433994;M;Urbana;NO;5;1;12;47;2009
80175068;M;No Urbana;NO;1;0;7;49;2007
80174932;M;No Urbana;NO;1;3;1;47;2009
80173926;M;No Urbana;NO;1;0;8;49;2007
1434381;M;Urbana;NO;3;1;9;71;1998
80174988;M;No Urbana;NO;3;0;9;71;1998
80173889;M;No Urbana;NO;1;5;14;71;1998
80175574;M;No Urbana;NO;1;3;13;43;2001
1435348;F;Urbana;NO;1;3;15;25;1982
1431223;M;Urbana;NO;2;5;1;35;1987
1435240;M;No Urbana;NO;2;2;10;61;2008
1435771;M;No Urbana;NO;4;3;2;61;2009
1434171;M;No Urbana;NO;1;4;9;61;2008
1433774;M;No Urbana;NO;3;1;9;61;2009
80175008;M;Urbana;NO;0;2;1;49;2009
80173802;M;Urbana;NO;1;2;7;49;2009
1433919;M;No Urbana;NO;3;5;2;43;1998
1435392;M;Urbana;NO;1;3;13;44;2008
1433416;M;Urbana;NO;4;5;5;44;2008
80175566;F;Urbana;NO;5;3;2;55;2008
80175233;M;No Urbana;NO;5;1;7;76;2000
80174092;M;No Urbana;NO;1;2;3;76;2000
80172135;M;Urbana;NO;5;2;7;66;2007
80172375;M;Urbana;NO;0;0;13;56;2007
80174563;F;Urbana;NO;0;5;6;44;2008
1433499;F;No Urbana;NO;3;1;9;56;2005
1435594;F;No Urbana;NO;5;2;11;56;2005
80175214;F;Urbana;NO;2;4;15;44;2008
80175468;M;No Urbana;NO;1;5;9;83;2007
1434567;M;Urbana;NO;5;0;13;38;2005
1434566;F;Urbana;NO;5;2;6;44;2008
1433637;F;Urbana;NO;2;2;4;44;2008
80175288;M;No Urbana;NO;0;3;6;38;2005
1432216;F;No Urbana;NO;5;5;10;43;2017
80172952;F;No Urbana;NO;5;5;13;56;2005
80173676;M;Urbana;NO;2;2;3;75;2007
80173714;M;Urbana;NO;0;1;8;47;2005
80174047;F;No Urbana;NO;3;2;9;44;2008
80173339;F;No Urbana;NO;3;0;14;44;2008
80172256;F;No Urbana;NO;5;1;2;65;2006
80172333;M;No Urbana;NO;5;5;0;74;2002
1433662;M;No Urbana;NO;4;3;14;33;2001
1435717;F;No Urbana;NO;3;1;8;60;2005
1435649;M;Urbana;NO;5;2;13;57;2007
1433513;M;No Urbana;NO;5;5;14;57;2007
1432856;M;No Urbana;NO;3;3;8;61;2007
1433048;F;No Urbana;NO;1;0;1;65;2007
1433643;M;No Urbana;NO;5;5;13;30;2002
1433910;F;Urbana;NO;0;0;8;60;2005
1435429;F;No Urbana;NO;4;5;12;65;2006
1433376;F;Urbana;NO;2;2;1;65;2006
80175263;M;Urbana;NO;4;5;5;64;2003
1433484;M;No Urbana;NO;5;1;10;66;2006
1433423;F;No Urbana;NO;4;0;3;38;2007
1433961;M;No Urbana;NO;5;0;8;60;2007
80174428;M;Urbana;NO;1;3;7;56;2005
80174456;F;No Urbana;NO;5;2;2;65;2006
80174366;F;Urbana;NO;0;0;3;65;2007
80174782;M;Urbana;NO;0;4;13;41;2006
1432078;M;Urbana;NO;4;0;15;60;2007
80175040;M;No Urbana;NO;1;5;4;43;2000
80174655;F;Urbana;NO;1;2;6;60;2005
80172950;M;Urbana;NO;0;3;2;56;2005
80172949;M;No Urbana;NO;2;5;0;57;2007
80174672;M;Urbana;NO;3;3;8;30;2002
80174668;M;Urbana;NO;1;0;7;33;2001
80172874;F;Urbana;NO;0;1;10;65;2007
80172327;M;No Urbana;NO;0;2;4;50;2008
80173523;F;Urbana;NO;2;2;1;39;2006
80173485;M;Urbana;NO;1;2;13;33;2001
80172816;M;No Urbana;NO;1;4;3;43;2000
80174250;M;No Urbana;NO;4;3;15;50;2008
80174180;M;Urbana;NO;2;0;5;61;2007
80174105;M;No Urbana;NO;0;2;10;49;2007
80174062;M;No Urbana;NO;0;1;9;67;2004
80173749;M;Urbana;NO;2;5;10;41;2006
80173400;F;Urbana;NO;2;0;15;59;2001
80173962;F;No Urbana;NO;1;4;6;39;2002
80173374;F;No Urbana;NO;4;0;5;60;2005
1430617;M;No Urbana;NO;0;2;7;60;2007
80174936;M;No Urbana;NO;5;2;7;42;2013
80173045;M;No Urbana;NO;0;4;8;69;2013
80172736;M;No Urbana;NO;2;3;14;64;2014
80172466;M;No Urbana;NO;0;5;5;73;2014
80172365;M;Urbana;NO;5;5;1;55;2013
1434752;M;No Urbana;NO;1;3;13;59;2013
1435128;M;No Urbana;NO;0;0;13;58;2014
80175190;M;Urbana;NO;0;1;7;59;2013
80174093;M;No Urbana;NO;2;2;6;59;2013
80174422;M;No Urbana;NO;2;3;0;62;2012
1435761;M;No Urbana;NO;3;5;14;47;2012
1434317;M;Urbana;NO;4;4;4;59;2012
1436049;M;Urbana;NO;0;0;13;69;2013
1434749;M;No Urbana;NO;1;1;4;74;2012
1433822;M;Urbana;NO;2;0;2;69;2013
1433799;M;Urbana;NO;4;0;13;47;2012
80175191;M;No Urbana;NO;3;3;2;74;2012
80174816;M;No Urbana;NO;1;1;0;69;2013
80174322;M;Urbana;NO;1;3;14;47;2012
80173664;M;No Urbana;NO;1;3;8;47;2012
80174094;M;Urbana;NO;4;2;2;74;2012
80173552;M;Urbana;NO;3;5;14;69;2013
1434559;M;No Urbana;NO;2;4;8;68;2005
80175213;M;No Urbana;NO;2;5;10;68;2005
80174089;M;Urbana;NO;3;0;2;68;2005
80173652;M;Urbana;NO;0;5;9;34;2002
80173544;M;No Urbana;NO;2;2;3;66;1995
1435829;F;No Urbana;NO;3;5;6;66;2001
1434872;M;No Urbana;NO;4;3;15;69;2009
80175341;M;Urbana;NO;4;0;1;69;2009
80173036;M;Urbana;NO;2;4;11;85;1997
80172262;M;No Urbana;NO;4;5;2;69;2009
80174160;M;No Urbana;NO;1;0;3;69;2009
1435431;M;Urbana;NO;1;4;13;70;2005
1433851;M;Urbana;NO;5;5;1;68;1994
80174457;M;No Urbana;NO;3;2;11;70;2005
80174777;M;No Urbana;NO;2;0;9;68;1994
80172303;M;No Urbana;NO;3;5;8;70;2005
1436227;M;No Urbana;NO;4;2;2;70;1992
1433958;M;Urbana;NO;0;5;14;50;1997
80174788;M;Urbana;NO;3;3;0;50;1997
80173786;M;Urbana;NO;2;0;0;50;1997
80172494;M;No Urbana;NO;3;5;10;65;2002
1436184;F;No Urbana;NO;0;3;3;44;2008
1434584;M;No Urbana;NO;5;0;4;49;2015
1435971;M;Urbana;NO;5;0;11;52;2008
1433838;M;Urbana;NO;2;0;14;55;2008
1433987;F;Urbana;NO;5;2;8;81;2005
80175251;M;Urbana;NO;2;1;13;47;2007
80175522;F;Urbana;NO;1;0;14;36;2006
80174438;M;Urbana;NO;1;0;7;52;2008
80174843;M;No Urbana;NO;2;1;10;55;2008
80174618;M;No Urbana;NO;4;0;11;58;2014
80174021;F;Urbana;NO;0;1;1;36;2006
80172961;M;No Urbana;NO;1;2;6;75;2001
80172725;M;Urbana;NO;0;1;14;52;2008
80173487;M;Urbana;NO;3;0;14;43;2006
80173581;M;Urbana;NO;1;0;3;74;2006
80172781;M;No Urbana;NO;0;0;13;43;2000
1434978;M;Urbana;NO;3;5;7;67;2002
80172544;M;Urbana;NO;5;5;13;92;1978
1433766;M;No Urbana;NO;3;1;14;69;1996
80174850;M;Urbana;NO;4;2;14;69;1996
80173315;M;No Urbana;NO;1;2;7;69;1996
80172536;M;Urbana;NO;3;4;5;43;2013
1433997;M;Urbana;NO;4;0;8;47;2016
80174933;M;No Urbana;NO;1;4;3;47;2016
